"ID","Description","GeneRatio","BgRatio","pvalue","qvalue","geneID","Count","bonferroni","Benjamini","enrichment_fold"
"442","CD1C+_A dendritic cell","10/3404","31/11351",0.457819334190889,0.142568439926976,"374/2205/3678/6606/2114/914/64127/6515/10462/101",10,1,0.518205285995444,1.08
"443","CD1C+_B dendritic cell","30/3404","53/11351",4.83511764287121e-05,2.96356311221953e-05,"2069/3553/1475/114548/5873/6279/4000/2205/1839/3678/948/1462/64127/6515/1066/56729/929/6280/301/54210/7462/9545/9466/3557/4069/2219/4671/8751/10462/2357",30,0.00850980705145332,0.000107719076600675,1.89
"444","CD1C-CD141- dendritic cell","120/3404","313/11351",0.000830870353132613,0.00041961085012127,"8743/834/7099/3098/6817/5175/5788/64072/9839/5734/326624/8932/597/1445/9636/3688/637/59342/10859/3958/6386/10628/728/837/2316/3162/1028/1848/57162/2633/1890/7074/7076/5732/26509/4067/8519/6648/9780/408/6303/968/1843/6256/22861/6916/11156/3683/8714/23328/4035/3659/81671/123/4082/5265/200315/7133/6275/9445/4478/389/6876/51274/4214/10602/7305/57493/5783/10645/483/115361/2268/1524/3937/3437/1152/240/10938/58191/5023/57153/23586/7097/54704/10890/5777/1043/5452/4673/7086/9788/9545/571/9046/1436/3433/8764/719/3384/3460/64581/10288/2219/10410/8462/7846/9236/2308/409/2212/8844/160/6282/3133/2357/2214/6934/3164/3055",120,0.14623318215134,0.00152519422044079,1.28
"445","AXL+SIGLEC6+ dendritic cell","32/3404","77/11351",0.0199908149334611,0.00793423198394487,"1026/999/6935/328/558/1808/860/6041/7392/6508/896/3579/6659/217/4643/3662/9314/22846/22809/10397/11343/8742/2776/6281/7056/5933/4629/7295/5810/1524/1601/54900",32,1,0.0288392084285996,1.39
"448","Lake et al.Science.Ex1","6/3404","14/11351",0.21907268110076,0.0721614273586463,"80000/182/266727/80310/1007/5270",6,1,0.262291101181862,1.43
"449","Lake et al.Science.Ex2","5/3404","10/11351",0.149973664852535,0.0504297411053845,"5053/91523/114/1290/3908",5,1,0.183301145930876,1.67
"451","Lake et al.Science.Ex4","3/3404","13/11351",0.79742563061574,0.231210709160567,"1291/301/2565",3,1,0.840400664601019,0.77
"453","Lake et al.Science.Ex6","14/3404","34/11351",0.109633183855179,0.0384677838088348,"10395/5152/8516/7410/28/4163/23213/9037/5125/2690/8787/64919/9723/56243",14,1,0.139822031583417,1.37
"455","Lake et al.Science.Ex8","17/3404","58/11351",0.594185113073853,0.180950117188992,"3082/4249/5175/6238/2674/22801/10631/3696/79623/132204/8556/4052/283431/29119/55118/4651/5205",17,1,0.657714338999988,0.98
"458","Lake et al.Science.In3","2/3404","13/11351",0.93633010604248,0.265135025410613,"3488/57491",2,1,0.963708179318576,0.51
"46","Spermatogonial stem cell","6/3404","10/11351",0.0471904168870829,0.017576997383043,"3400/2674/2261/7070/7345/604",6,1,0.0638885644009737,2
"464","1-cell stage cell (Blastomere)","11/3404","45/11351",0.835364964773562,0.239344680034779,"6502/8741/55723/6472/57019/5977/8462/10017/91/10462/7283",11,1,0.869965880474242,0.82
"465","4-cell stage cell (Blastomere)","5/3404","33/11351",0.985198902750481,0.27511961722488,"25942/7965/384/55114/10758",5,1,1,0.51
"466","8-cell stage cell (Blastomere)","6/3404","18/11351",0.465207018109546,0.142568439926976,"1981/3066/10765/4809/56616/1660",6,1,0.518205285995444,1.11
"467","Morula cell (Blastomere)","41/3404","98/11351",0.00815406927017548,0.00343329232428441,"1612/2697/10403/11335/8837/8842/8894/6240/5557/7388/3939/7465/23658/27258/26263/9314/51573/1832/9698/7295/51274/131474/51060/483/2149/353189/57380/9590/4973/5303/10128/9349/6233/6135/284217/51264/6282/6146/22948/8895/10094",41,1,0.0124792712308773,1.4
"47","Sertoli cell","144/3404","453/11351",0.210976697095431,0.0699706421513324,"4072/2065/2182/7082/7431/3480/558/1191/10630/3909/5037/1000/5443/5176/7414/10653/2623/4070/794/23705/5885/10625/7018/6508/5052/4131/2626/3570/1593/6035/3643/6624/2309/2627/1785/7033/3856/2066/6596/6520/283/3623/56950/55366/6662/6303/8517/335/3099/58494/6462/10678/23224/1525/8450/140628/91107/1604/1832/23344/5476/4739/3251/91523/3875/7490/1809/2157/2896/55607/23532/4254/2621/6281/3728/6385/9760/22902/94241/3303/5464/50848/7832/4591/3350/4660/9961/7345/7976/60489/2817/4824/55808/22881/5587/55679/7137/1152/2047/3655/81857/2539/8454/10912/2770/5792/55930/4646/445/10075/1280/1583/347902/216/10626/2317/5872/9806/9788/1605/4651/10133/1824/55737/2938/9805/269/284217/7846/9588/6594/1471/22924/10549/481/5962/6522/1312/1756/9099/23645/8985/55605/64784",144,1,0.25432807321093,1.06
"48","Mesenchymal stromal cell","56/3404","61/11351",3.96342727586823e-24,3.19855534543752e-23,"2191/2064/999/4684/7412/3815/7431/682/5175/5788/960/3383/3572/961/2022/4311/3688/5159/4162/947/3690/967/928/4267/966/6520/214/3685/8829/290/7132/3678/567/3689/1604/249/3691/7037/7070/3675/80381/8326/916/915/929/975/4907/3655/930/3673/4804/3977/3672/977/976/1464",56,6.97563200552809e-22,1.16260533425468e-22,3.06
"5","Epithelial cell","67/3404","76/11351",3.66688767374625e-26,3.55109122089111e-25,"1499/4072/2526/999/3630/4582/7412/3815/7082/7431/3682/5175/100506658/5788/10630/634/3383/1000/3855/3572/2022/4311/8842/8626/6480/7010/332/947/3570/1364/9076/3856/3852/3880/6439/214/3866/290/100133941/780/6606/367/6441/3854/1832/6440/1316/3691/3875/3853/3858/2348/2319/7056/5304/9414/929/3860/3655/8322/3848/3861/54361/354/4843/958/1756",67,6.45372230579341e-24,1.29074446115868e-24,2.94
"50","Myeloid-derived suppressor cell","27/3404","37/11351",8.30769638897884e-08,9.81140009994934e-08,"2526/4684/4680/1048/634/3383/4179/2321/969/10859/3684/3643/6403/963/3678/100133941/7037/929/975/3655/6402/1043/3676/3687/3672/10288/2811",27,1.46215456446028e-05,3.56623064502506e-07,2.43
"51","CD4+ T cell","21/3404","26/11351",1.22507996851572e-07,1.34817412803165e-07,"920/5133/1493/6513/5788/939/3575/969/50943/6403/7293/6401/940/3604/914/959/3559/916/915/6402/151888",21,2.15614074458767e-05,4.90031987406288e-07,2.69
